index,path,mpath,is_smile
0988,./tag_face/file0988.jpg,./mouths/smile/mouth0988.jpg,1
0989,./tag_face/file0989.jpg,./mouths/smile/mouth0989.jpg,1
0990,./tag_face/file0990.jpg,./mouths/smile/mouth0990.jpg,1
0992,./tag_face/file0992.jpg,./mouths/smile/mouth0992.jpg,1
0993,./tag_face/file0993.jpg,./mouths/smile/mouth0993.jpg,1
0994,./tag_face/file0994.jpg,./mouths/smile/mouth0994.jpg,1
0995,./tag_face/file0995.jpg,./mouths/smile/mouth0995.jpg,1
0996,./tag_face/file0996.jpg,./mouths/smile/mouth0996.jpg,1
0997,./tag_face/file0997.jpg,./mouths/smile/mouth0997.jpg,1
0999,./tag_face/file0999.jpg,./mouths/smile/mouth0999.jpg,1
1000,./tag_face/file1000.jpg,./mouths/smile/mouth1000.jpg,1
1001,./tag_face/file1001.jpg,./mouths/smile/mouth1001.jpg,1
1003,./tag_face/file1003.jpg,./mouths/smile/mouth1003.jpg,1
1004,./tag_face/file1004.jpg,./mouths/smile/mouth1004.jpg,1
1005,./tag_face/file1005.jpg,./mouths/smile/mouth1005.jpg,1
1006,./tag_face/file1006.jpg,./mouths/smile/mouth1006.jpg,1
1007,./tag_face/file1007.jpg,./mouths/smile/mouth1007.jpg,1
1008,./tag_face/file1008.jpg,./mouths/smile/mouth1008.jpg,1
1009,./tag_face/file1009.jpg,./mouths/smile/mouth1009.jpg,1
1010,./tag_face/file1010.jpg,./mouths/smile/mouth1010.jpg,1
1011,./tag_face/file1011.jpg,./mouths/smile/mouth1011.jpg,1
1012,./tag_face/file1012.jpg,./mouths/smile/mouth1012.jpg,1
1014,./tag_face/file1014.jpg,./mouths/smile/mouth1014.jpg,1
1015,./tag_face/file1015.jpg,./mouths/smile/mouth1015.jpg,1
1017,./tag_face/file1017.jpg,./mouths/smile/mouth1017.jpg,1
1018,./tag_face/file1018.jpg,./mouths/smile/mouth1018.jpg,1
1020,./tag_face/file1020.jpg,./mouths/smile/mouth1020.jpg,1
1021,./tag_face/file1021.jpg,./mouths/smile/mouth1021.jpg,1
1022,./tag_face/file1022.jpg,./mouths/smile/mouth1022.jpg,1
1023,./tag_face/file1023.jpg,./mouths/smile/mouth1023.jpg,1
1024,./tag_face/file1024.jpg,./mouths/smile/mouth1024.jpg,1
1025,./tag_face/file1025.jpg,./mouths/smile/mouth1025.jpg,1
1026,./tag_face/file1026.jpg,./mouths/smile/mouth1026.jpg,1
1027,./tag_face/file1027.jpg,./mouths/smile/mouth1027.jpg,1
1028,./tag_face/file1028.jpg,./mouths/smile/mouth1028.jpg,1
1030,./tag_face/file1030.jpg,./mouths/smile/mouth1030.jpg,1
1031,./tag_face/file1031.jpg,./mouths/smile/mouth1031.jpg,1
1032,./tag_face/file1032.jpg,./mouths/smile/mouth1032.jpg,1
1033,./tag_face/file1033.jpg,./mouths/smile/mouth1033.jpg,1
1034,./tag_face/file1034.jpg,./mouths/smile/mouth1034.jpg,1
1035,./tag_face/file1035.jpg,./mouths/smile/mouth1035.jpg,1
1036,./tag_face/file1036.jpg,./mouths/smile/mouth1036.jpg,1
1037,./tag_face/file1037.jpg,./mouths/smile/mouth1037.jpg,1
1038,./tag_face/file1038.jpg,./mouths/smile/mouth1038.jpg,1
1039,./tag_face/file1039.jpg,./mouths/smile/mouth1039.jpg,1
1041,./tag_face/file1041.jpg,./mouths/smile/mouth1041.jpg,1
1043,./tag_face/file1043.jpg,./mouths/smile/mouth1043.jpg,1
1044,./tag_face/file1044.jpg,./mouths/smile/mouth1044.jpg,1
1045,./tag_face/file1045.jpg,./mouths/smile/mouth1045.jpg,1
1047,./tag_face/file1047.jpg,./mouths/smile/mouth1047.jpg,1
1048,./tag_face/file1048.jpg,./mouths/smile/mouth1048.jpg,1
1049,./tag_face/file1049.jpg,./mouths/smile/mouth1049.jpg,1
1050,./tag_face/file1050.jpg,./mouths/smile/mouth1050.jpg,1
1051,./tag_face/file1051.jpg,./mouths/smile/mouth1051.jpg,1
1052,./tag_face/file1052.jpg,./mouths/smile/mouth1052.jpg,1
1053,./tag_face/file1053.jpg,./mouths/smile/mouth1053.jpg,1
1055,./tag_face/file1055.jpg,./mouths/smile/mouth1055.jpg,1
1056,./tag_face/file1056.jpg,./mouths/smile/mouth1056.jpg,1
1057,./tag_face/file1057.jpg,./mouths/smile/mouth1057.jpg,1
1058,./tag_face/file1058.jpg,./mouths/smile/mouth1058.jpg,1
1059,./tag_face/file1059.jpg,./mouths/smile/mouth1059.jpg,1
1060,./tag_face/file1060.jpg,./mouths/smile/mouth1060.jpg,1
1061,./tag_face/file1061.jpg,./mouths/smile/mouth1061.jpg,1
1062,./tag_face/file1062.jpg,./mouths/smile/mouth1062.jpg,1
1063,./tag_face/file1063.jpg,./mouths/smile/mouth1063.jpg,1
1064,./tag_face/file1064.jpg,./mouths/smile/mouth1064.jpg,1
1065,./tag_face/file1065.jpg,./mouths/smile/mouth1065.jpg,1
1066,./tag_face/file1066.jpg,./mouths/smile/mouth1066.jpg,1
1067,./tag_face/file1067.jpg,./mouths/smile/mouth1067.jpg,1
1068,./tag_face/file1068.jpg,./mouths/smile/mouth1068.jpg,1
1070,./tag_face/file1070.jpg,./mouths/smile/mouth1070.jpg,1
1071,./tag_face/file1071.jpg,./mouths/smile/mouth1071.jpg,1
1072,./tag_face/file1072.jpg,./mouths/smile/mouth1072.jpg,1
1073,./tag_face/file1073.jpg,./mouths/smile/mouth1073.jpg,1
1074,./tag_face/file1074.jpg,./mouths/smile/mouth1074.jpg,1
1075,./tag_face/file1075.jpg,./mouths/smile/mouth1075.jpg,1
1076,./tag_face/file1076.jpg,./mouths/smile/mouth1076.jpg,1
1077,./tag_face/file1077.jpg,./mouths/smile/mouth1077.jpg,1
1078,./tag_face/file1078.jpg,./mouths/smile/mouth1078.jpg,1
1080,./tag_face/file1080.jpg,./mouths/smile/mouth1080.jpg,1
1081,./tag_face/file1081.jpg,./mouths/smile/mouth1081.jpg,1
1082,./tag_face/file1082.jpg,./mouths/smile/mouth1082.jpg,1
1084,./tag_face/file1084.jpg,./mouths/smile/mouth1084.jpg,1
1085,./tag_face/file1085.jpg,./mouths/smile/mouth1085.jpg,1
1086,./tag_face/file1086.jpg,./mouths/smile/mouth1086.jpg,1
1088,./tag_face/file1088.jpg,./mouths/smile/mouth1088.jpg,1
1089,./tag_face/file1089.jpg,./mouths/smile/mouth1089.jpg,1
1090,./tag_face/file1090.jpg,./mouths/smile/mouth1090.jpg,1
1091,./tag_face/file1091.jpg,./mouths/smile/mouth1091.jpg,1
1092,./tag_face/file1092.jpg,./mouths/smile/mouth1092.jpg,1
1093,./tag_face/file1093.jpg,./mouths/smile/mouth1093.jpg,1
1095,./tag_face/file1095.jpg,./mouths/smile/mouth1095.jpg,1
1096,./tag_face/file1096.jpg,./mouths/smile/mouth1096.jpg,1
1099,./tag_face/file1099.jpg,./mouths/smile/mouth1099.jpg,1
1100,./tag_face/file1100.jpg,./mouths/smile/mouth1100.jpg,1
1101,./tag_face/file1101.jpg,./mouths/smile/mouth1101.jpg,1
1102,./tag_face/file1102.jpg,./mouths/smile/mouth1102.jpg,1
1103,./tag_face/file1103.jpg,./mouths/smile/mouth1103.jpg,1
1104,./tag_face/file1104.jpg,./mouths/smile/mouth1104.jpg,1
1105,./tag_face/file1105.jpg,./mouths/smile/mouth1105.jpg,1
1107,./tag_face/file1107.jpg,./mouths/smile/mouth1107.jpg,1
1108,./tag_face/file1108.jpg,./mouths/smile/mouth1108.jpg,1
1109,./tag_face/file1109.jpg,./mouths/smile/mouth1109.jpg,1
1111,./tag_face/file1111.jpg,./mouths/smile/mouth1111.jpg,1
1112,./tag_face/file1112.jpg,./mouths/smile/mouth1112.jpg,1
1113,./tag_face/file1113.jpg,./mouths/smile/mouth1113.jpg,1
1114,./tag_face/file1114.jpg,./mouths/smile/mouth1114.jpg,1
1115,./tag_face/file1115.jpg,./mouths/smile/mouth1115.jpg,1
1117,./tag_face/file1117.jpg,./mouths/smile/mouth1117.jpg,1
1118,./tag_face/file1118.jpg,./mouths/smile/mouth1118.jpg,1
1119,./tag_face/file1119.jpg,./mouths/smile/mouth1119.jpg,1
1120,./tag_face/file1120.jpg,./mouths/smile/mouth1120.jpg,1
1122,./tag_face/file1122.jpg,./mouths/smile/mouth1122.jpg,1
1123,./tag_face/file1123.jpg,./mouths/smile/mouth1123.jpg,1
1124,./tag_face/file1124.jpg,./mouths/smile/mouth1124.jpg,1
1125,./tag_face/file1125.jpg,./mouths/smile/mouth1125.jpg,1
1126,./tag_face/file1126.jpg,./mouths/smile/mouth1126.jpg,1
1127,./tag_face/file1127.jpg,./mouths/smile/mouth1127.jpg,1
1128,./tag_face/file1128.jpg,./mouths/smile/mouth1128.jpg,1
1129,./tag_face/file1129.jpg,./mouths/smile/mouth1129.jpg,1
1130,./tag_face/file1130.jpg,./mouths/smile/mouth1130.jpg,1
1131,./tag_face/file1131.jpg,./mouths/smile/mouth1131.jpg,1
1132,./tag_face/file1132.jpg,./mouths/smile/mouth1132.jpg,1
1133,./tag_face/file1133.jpg,./mouths/smile/mouth1133.jpg,1
1134,./tag_face/file1134.jpg,./mouths/smile/mouth1134.jpg,1
1135,./tag_face/file1135.jpg,./mouths/smile/mouth1135.jpg,1
1136,./tag_face/file1136.jpg,./mouths/smile/mouth1136.jpg,1
1138,./tag_face/file1138.jpg,./mouths/smile/mouth1138.jpg,1
1140,./tag_face/file1140.jpg,./mouths/smile/mouth1140.jpg,1
1141,./tag_face/file1141.jpg,./mouths/smile/mouth1141.jpg,1
1142,./tag_face/file1142.jpg,./mouths/smile/mouth1142.jpg,1
1143,./tag_face/file1143.jpg,./mouths/smile/mouth1143.jpg,1
1144,./tag_face/file1144.jpg,./mouths/smile/mouth1144.jpg,1
1145,./tag_face/file1145.jpg,./mouths/smile/mouth1145.jpg,1
1146,./tag_face/file1146.jpg,./mouths/smile/mouth1146.jpg,1
1147,./tag_face/file1147.jpg,./mouths/smile/mouth1147.jpg,1
1148,./tag_face/file1148.jpg,./mouths/smile/mouth1148.jpg,1
1149,./tag_face/file1149.jpg,./mouths/smile/mouth1149.jpg,1
1150,./tag_face/file1150.jpg,./mouths/smile/mouth1150.jpg,1
1151,./tag_face/file1151.jpg,./mouths/smile/mouth1151.jpg,1
1153,./tag_face/file1153.jpg,./mouths/smile/mouth1153.jpg,1
1154,./tag_face/file1154.jpg,./mouths/smile/mouth1154.jpg,1
1155,./tag_face/file1155.jpg,./mouths/smile/mouth1155.jpg,1
1156,./tag_face/file1156.jpg,./mouths/smile/mouth1156.jpg,1
1157,./tag_face/file1157.jpg,./mouths/smile/mouth1157.jpg,1
1158,./tag_face/file1158.jpg,./mouths/smile/mouth1158.jpg,1
1159,./tag_face/file1159.jpg,./mouths/smile/mouth1159.jpg,1
1160,./tag_face/file1160.jpg,./mouths/smile/mouth1160.jpg,1
1161,./tag_face/file1161.jpg,./mouths/smile/mouth1161.jpg,1
1162,./tag_face/file1162.jpg,./mouths/smile/mouth1162.jpg,1
1163,./tag_face/file1163.jpg,./mouths/smile/mouth1163.jpg,1
1164,./tag_face/file1164.jpg,./mouths/smile/mouth1164.jpg,1
1165,./tag_face/file1165.jpg,./mouths/smile/mouth1165.jpg,1
1166,./tag_face/file1166.jpg,./mouths/smile/mouth1166.jpg,1
1167,./tag_face/file1167.jpg,./mouths/smile/mouth1167.jpg,1
1168,./tag_face/file1168.jpg,./mouths/smile/mouth1168.jpg,1
1170,./tag_face/file1170.jpg,./mouths/smile/mouth1170.jpg,1
1171,./tag_face/file1171.jpg,./mouths/smile/mouth1171.jpg,1
1172,./tag_face/file1172.jpg,./mouths/smile/mouth1172.jpg,1
1173,./tag_face/file1173.jpg,./mouths/smile/mouth1173.jpg,1
1174,./tag_face/file1174.jpg,./mouths/smile/mouth1174.jpg,1
1175,./tag_face/file1175.jpg,./mouths/smile/mouth1175.jpg,1
1176,./tag_face/file1176.jpg,./mouths/smile/mouth1176.jpg,1
1177,./tag_face/file1177.jpg,./mouths/smile/mouth1177.jpg,1
1178,./tag_face/file1178.jpg,./mouths/smile/mouth1178.jpg,1
1179,./tag_face/file1179.jpg,./mouths/smile/mouth1179.jpg,1
1181,./tag_face/file1181.jpg,./mouths/smile/mouth1181.jpg,1
1182,./tag_face/file1182.jpg,./mouths/smile/mouth1182.jpg,1
1183,./tag_face/file1183.jpg,./mouths/smile/mouth1183.jpg,1
1184,./tag_face/file1184.jpg,./mouths/smile/mouth1184.jpg,1
1185,./tag_face/file1185.jpg,./mouths/smile/mouth1185.jpg,1
1187,./tag_face/file1187.jpg,./mouths/smile/mouth1187.jpg,1
1188,./tag_face/file1188.jpg,./mouths/smile/mouth1188.jpg,1
1189,./tag_face/file1189.jpg,./mouths/smile/mouth1189.jpg,1
1190,./tag_face/file1190.jpg,./mouths/smile/mouth1190.jpg,1
1191,./tag_face/file1191.jpg,./mouths/smile/mouth1191.jpg,1
1192,./tag_face/file1192.jpg,./mouths/smile/mouth1192.jpg,1
1193,./tag_face/file1193.jpg,./mouths/smile/mouth1193.jpg,1
1194,./tag_face/file1194.jpg,./mouths/smile/mouth1194.jpg,1
1195,./tag_face/file1195.jpg,./mouths/smile/mouth1195.jpg,1
1196,./tag_face/file1196.jpg,./mouths/smile/mouth1196.jpg,1
1197,./tag_face/file1197.jpg,./mouths/smile/mouth1197.jpg,1
1200,./tag_face/file1200.jpg,./mouths/smile/mouth1200.jpg,1
1203,./tag_face/file1203.jpg,./mouths/smile/mouth1203.jpg,1
1204,./tag_face/file1204.jpg,./mouths/smile/mouth1204.jpg,1
1205,./tag_face/file1205.jpg,./mouths/smile/mouth1205.jpg,1
1206,./tag_face/file1206.jpg,./mouths/smile/mouth1206.jpg,1
1207,./tag_face/file1207.jpg,./mouths/smile/mouth1207.jpg,1
1208,./tag_face/file1208.jpg,./mouths/smile/mouth1208.jpg,1
1209,./tag_face/file1209.jpg,./mouths/smile/mouth1209.jpg,1
1210,./tag_face/file1210.jpg,./mouths/smile/mouth1210.jpg,1
1211,./tag_face/file1211.jpg,./mouths/smile/mouth1211.jpg,1
1212,./tag_face/file1212.jpg,./mouths/smile/mouth1212.jpg,1
1213,./tag_face/file1213.jpg,./mouths/smile/mouth1213.jpg,1
1214,./tag_face/file1214.jpg,./mouths/smile/mouth1214.jpg,1
1216,./tag_face/file1216.jpg,./mouths/smile/mouth1216.jpg,1
1217,./tag_face/file1217.jpg,./mouths/smile/mouth1217.jpg,1
1218,./tag_face/file1218.jpg,./mouths/smile/mouth1218.jpg,1
1219,./tag_face/file1219.jpg,./mouths/smile/mouth1219.jpg,1
1220,./tag_face/file1220.jpg,./mouths/smile/mouth1220.jpg,1
1221,./tag_face/file1221.jpg,./mouths/smile/mouth1221.jpg,1
1222,./tag_face/file1222.jpg,./mouths/smile/mouth1222.jpg,1
1223,./tag_face/file1223.jpg,./mouths/smile/mouth1223.jpg,1
1224,./tag_face/file1224.jpg,./mouths/smile/mouth1224.jpg,1
1225,./tag_face/file1225.jpg,./mouths/smile/mouth1225.jpg,1
1226,./tag_face/file1226.jpg,./mouths/smile/mouth1226.jpg,1
1227,./tag_face/file1227.jpg,./mouths/smile/mouth1227.jpg,1
1228,./tag_face/file1228.jpg,./mouths/smile/mouth1228.jpg,1
1229,./tag_face/file1229.jpg,./mouths/smile/mouth1229.jpg,1
1230,./tag_face/file1230.jpg,./mouths/smile/mouth1230.jpg,1
1231,./tag_face/file1231.jpg,./mouths/smile/mouth1231.jpg,1
1232,./tag_face/file1232.jpg,./mouths/smile/mouth1232.jpg,1
1234,./tag_face/file1234.jpg,./mouths/smile/mouth1234.jpg,1
1235,./tag_face/file1235.jpg,./mouths/smile/mouth1235.jpg,1
1236,./tag_face/file1236.jpg,./mouths/smile/mouth1236.jpg,1
1237,./tag_face/file1237.jpg,./mouths/smile/mouth1237.jpg,1
1238,./tag_face/file1238.jpg,./mouths/smile/mouth1238.jpg,1
1239,./tag_face/file1239.jpg,./mouths/smile/mouth1239.jpg,1
1241,./tag_face/file1241.jpg,./mouths/smile/mouth1241.jpg,1
1242,./tag_face/file1242.jpg,./mouths/smile/mouth1242.jpg,1
1243,./tag_face/file1243.jpg,./mouths/smile/mouth1243.jpg,1
1244,./tag_face/file1244.jpg,./mouths/smile/mouth1244.jpg,1
1245,./tag_face/file1245.jpg,./mouths/smile/mouth1245.jpg,1
1246,./tag_face/file1246.jpg,./mouths/smile/mouth1246.jpg,1
1247,./tag_face/file1247.jpg,./mouths/smile/mouth1247.jpg,1
1249,./tag_face/file1249.jpg,./mouths/smile/mouth1249.jpg,1
1250,./tag_face/file1250.jpg,./mouths/smile/mouth1250.jpg,1
1252,./tag_face/file1252.jpg,./mouths/smile/mouth1252.jpg,1
1253,./tag_face/file1253.jpg,./mouths/smile/mouth1253.jpg,1
1254,./tag_face/file1254.jpg,./mouths/smile/mouth1254.jpg,1
1255,./tag_face/file1255.jpg,./mouths/smile/mouth1255.jpg,1
1256,./tag_face/file1256.jpg,./mouths/smile/mouth1256.jpg,1
1257,./tag_face/file1257.jpg,./mouths/smile/mouth1257.jpg,1
1258,./tag_face/file1258.jpg,./mouths/smile/mouth1258.jpg,1
1259,./tag_face/file1259.jpg,./mouths/smile/mouth1259.jpg,1
1260,./tag_face/file1260.jpg,./mouths/smile/mouth1260.jpg,1
1262,./tag_face/file1262.jpg,./mouths/smile/mouth1262.jpg,1
1263,./tag_face/file1263.jpg,./mouths/smile/mouth1263.jpg,1
1264,./tag_face/file1264.jpg,./mouths/smile/mouth1264.jpg,1
1265,./tag_face/file1265.jpg,./mouths/smile/mouth1265.jpg,1
1266,./tag_face/file1266.jpg,./mouths/smile/mouth1266.jpg,1
1267,./tag_face/file1267.jpg,./mouths/smile/mouth1267.jpg,1
1268,./tag_face/file1268.jpg,./mouths/smile/mouth1268.jpg,1
1269,./tag_face/file1269.jpg,./mouths/smile/mouth1269.jpg,1
1270,./tag_face/file1270.jpg,./mouths/smile/mouth1270.jpg,1
1272,./tag_face/file1272.jpg,./mouths/smile/mouth1272.jpg,1
1274,./tag_face/file1274.jpg,./mouths/smile/mouth1274.jpg,1
1275,./tag_face/file1275.jpg,./mouths/smile/mouth1275.jpg,1
1276,./tag_face/file1276.jpg,./mouths/smile/mouth1276.jpg,1
1277,./tag_face/file1277.jpg,./mouths/smile/mouth1277.jpg,1
1278,./tag_face/file1278.jpg,./mouths/smile/mouth1278.jpg,1
1279,./tag_face/file1279.jpg,./mouths/smile/mouth1279.jpg,1
1280,./tag_face/file1280.jpg,./mouths/smile/mouth1280.jpg,1
1281,./tag_face/file1281.jpg,./mouths/smile/mouth1281.jpg,1
1282,./tag_face/file1282.jpg,./mouths/smile/mouth1282.jpg,1
1283,./tag_face/file1283.jpg,./mouths/smile/mouth1283.jpg,1
1284,./tag_face/file1284.jpg,./mouths/smile/mouth1284.jpg,1
1285,./tag_face/file1285.jpg,./mouths/smile/mouth1285.jpg,1
1286,./tag_face/file1286.jpg,./mouths/smile/mouth1286.jpg,1
1287,./tag_face/file1287.jpg,./mouths/smile/mouth1287.jpg,1
1288,./tag_face/file1288.jpg,./mouths/smile/mouth1288.jpg,1
1289,./tag_face/file1289.jpg,./mouths/smile/mouth1289.jpg,1
1290,./tag_face/file1290.jpg,./mouths/smile/mouth1290.jpg,1
1291,./tag_face/file1291.jpg,./mouths/smile/mouth1291.jpg,1
1292,./tag_face/file1292.jpg,./mouths/smile/mouth1292.jpg,1
1294,./tag_face/file1294.jpg,./mouths/smile/mouth1294.jpg,1
1295,./tag_face/file1295.jpg,./mouths/smile/mouth1295.jpg,1
1296,./tag_face/file1296.jpg,./mouths/smile/mouth1296.jpg,1
1297,./tag_face/file1297.jpg,./mouths/smile/mouth1297.jpg,1
1298,./tag_face/file1298.jpg,./mouths/smile/mouth1298.jpg,1
1299,./tag_face/file1299.jpg,./mouths/smile/mouth1299.jpg,1
1300,./tag_face/file1300.jpg,./mouths/smile/mouth1300.jpg,1
1302,./tag_face/file1302.jpg,./mouths/smile/mouth1302.jpg,1
1303,./tag_face/file1303.jpg,./mouths/smile/mouth1303.jpg,1
1304,./tag_face/file1304.jpg,./mouths/smile/mouth1304.jpg,1
1305,./tag_face/file1305.jpg,./mouths/smile/mouth1305.jpg,1
1306,./tag_face/file1306.jpg,./mouths/smile/mouth1306.jpg,1
1308,./tag_face/file1308.jpg,./mouths/smile/mouth1308.jpg,1
1309,./tag_face/file1309.jpg,./mouths/smile/mouth1309.jpg,1
1310,./tag_face/file1310.jpg,./mouths/smile/mouth1310.jpg,1
1312,./tag_face/file1312.jpg,./mouths/smile/mouth1312.jpg,1
1314,./tag_face/file1314.jpg,./mouths/smile/mouth1314.jpg,1
1316,./tag_face/file1316.jpg,./mouths/smile/mouth1316.jpg,1
1317,./tag_face/file1317.jpg,./mouths/smile/mouth1317.jpg,1
1318,./tag_face/file1318.jpg,./mouths/smile/mouth1318.jpg,1
1321,./tag_face/file1321.jpg,./mouths/smile/mouth1321.jpg,1
1323,./tag_face/file1323.jpg,./mouths/smile/mouth1323.jpg,1
1324,./tag_face/file1324.jpg,./mouths/smile/mouth1324.jpg,1
1325,./tag_face/file1325.jpg,./mouths/smile/mouth1325.jpg,1
1326,./tag_face/file1326.jpg,./mouths/smile/mouth1326.jpg,1
1327,./tag_face/file1327.jpg,./mouths/smile/mouth1327.jpg,1
1328,./tag_face/file1328.jpg,./mouths/smile/mouth1328.jpg,1
1330,./tag_face/file1330.jpg,./mouths/smile/mouth1330.jpg,1
1331,./tag_face/file1331.jpg,./mouths/smile/mouth1331.jpg,1
1332,./tag_face/file1332.jpg,./mouths/smile/mouth1332.jpg,1
1333,./tag_face/file1333.jpg,./mouths/smile/mouth1333.jpg,1
1334,./tag_face/file1334.jpg,./mouths/smile/mouth1334.jpg,1
1335,./tag_face/file1335.jpg,./mouths/smile/mouth1335.jpg,1
1337,./tag_face/file1337.jpg,./mouths/smile/mouth1337.jpg,1
1338,./tag_face/file1338.jpg,./mouths/smile/mouth1338.jpg,1
1339,./tag_face/file1339.jpg,./mouths/smile/mouth1339.jpg,1
1340,./tag_face/file1340.jpg,./mouths/smile/mouth1340.jpg,1
1341,./tag_face/file1341.jpg,./mouths/smile/mouth1341.jpg,1
1342,./tag_face/file1342.jpg,./mouths/smile/mouth1342.jpg,1
1343,./tag_face/file1343.jpg,./mouths/smile/mouth1343.jpg,1
1345,./tag_face/file1345.jpg,./mouths/smile/mouth1345.jpg,1
1346,./tag_face/file1346.jpg,./mouths/smile/mouth1346.jpg,1
1347,./tag_face/file1347.jpg,./mouths/smile/mouth1347.jpg,1
1348,./tag_face/file1348.jpg,./mouths/smile/mouth1348.jpg,1
1349,./tag_face/file1349.jpg,./mouths/smile/mouth1349.jpg,1
1350,./tag_face/file1350.jpg,./mouths/smile/mouth1350.jpg,1
1351,./tag_face/file1351.jpg,./mouths/smile/mouth1351.jpg,1
1353,./tag_face/file1353.jpg,./mouths/smile/mouth1353.jpg,1
1354,./tag_face/file1354.jpg,./mouths/smile/mouth1354.jpg,1
1355,./tag_face/file1355.jpg,./mouths/smile/mouth1355.jpg,1
1357,./tag_face/file1357.jpg,./mouths/smile/mouth1357.jpg,1
1358,./tag_face/file1358.jpg,./mouths/smile/mouth1358.jpg,1
1359,./tag_face/file1359.jpg,./mouths/smile/mouth1359.jpg,1
1360,./tag_face/file1360.jpg,./mouths/smile/mouth1360.jpg,1
1362,./tag_face/file1362.jpg,./mouths/smile/mouth1362.jpg,1
1365,./tag_face/file1365.jpg,./mouths/smile/mouth1365.jpg,1
1366,./tag_face/file1366.jpg,./mouths/smile/mouth1366.jpg,1
1367,./tag_face/file1367.jpg,./mouths/smile/mouth1367.jpg,1
1369,./tag_face/file1369.jpg,./mouths/smile/mouth1369.jpg,1
1370,./tag_face/file1370.jpg,./mouths/smile/mouth1370.jpg,1
1371,./tag_face/file1371.jpg,./mouths/smile/mouth1371.jpg,1
1372,./tag_face/file1372.jpg,./mouths/smile/mouth1372.jpg,1
1373,./tag_face/file1373.jpg,./mouths/smile/mouth1373.jpg,1
1374,./tag_face/file1374.jpg,./mouths/smile/mouth1374.jpg,1
1375,./tag_face/file1375.jpg,./mouths/smile/mouth1375.jpg,1
1376,./tag_face/file1376.jpg,./mouths/smile/mouth1376.jpg,1
1377,./tag_face/file1377.jpg,./mouths/smile/mouth1377.jpg,1
1378,./tag_face/file1378.jpg,./mouths/smile/mouth1378.jpg,1
1379,./tag_face/file1379.jpg,./mouths/smile/mouth1379.jpg,1
1380,./tag_face/file1380.jpg,./mouths/smile/mouth1380.jpg,1
1382,./tag_face/file1382.jpg,./mouths/smile/mouth1382.jpg,1
1383,./tag_face/file1383.jpg,./mouths/smile/mouth1383.jpg,1
1386,./tag_face/file1386.jpg,./mouths/smile/mouth1386.jpg,1
1387,./tag_face/file1387.jpg,./mouths/smile/mouth1387.jpg,1
1388,./tag_face/file1388.jpg,./mouths/smile/mouth1388.jpg,1
1390,./tag_face/file1390.jpg,./mouths/smile/mouth1390.jpg,1
1391,./tag_face/file1391.jpg,./mouths/smile/mouth1391.jpg,1
1392,./tag_face/file1392.jpg,./mouths/smile/mouth1392.jpg,1
1393,./tag_face/file1393.jpg,./mouths/smile/mouth1393.jpg,1
1394,./tag_face/file1394.jpg,./mouths/smile/mouth1394.jpg,1
1395,./tag_face/file1395.jpg,./mouths/smile/mouth1395.jpg,1
1396,./tag_face/file1396.jpg,./mouths/smile/mouth1396.jpg,1
1397,./tag_face/file1397.jpg,./mouths/smile/mouth1397.jpg,1
1398,./tag_face/file1398.jpg,./mouths/smile/mouth1398.jpg,1
1400,./tag_face/file1400.jpg,./mouths/smile/mouth1400.jpg,1
1401,./tag_face/file1401.jpg,./mouths/smile/mouth1401.jpg,1
1402,./tag_face/file1402.jpg,./mouths/smile/mouth1402.jpg,1
1405,./tag_face/file1405.jpg,./mouths/smile/mouth1405.jpg,1
1406,./tag_face/file1406.jpg,./mouths/smile/mouth1406.jpg,1
1407,./tag_face/file1407.jpg,./mouths/smile/mouth1407.jpg,1
1408,./tag_face/file1408.jpg,./mouths/smile/mouth1408.jpg,1
1409,./tag_face/file1409.jpg,./mouths/smile/mouth1409.jpg,1
1410,./tag_face/file1410.jpg,./mouths/smile/mouth1410.jpg,1
1411,./tag_face/file1411.jpg,./mouths/smile/mouth1411.jpg,1
1412,./tag_face/file1412.jpg,./mouths/smile/mouth1412.jpg,1
1413,./tag_face/file1413.jpg,./mouths/smile/mouth1413.jpg,1
1415,./tag_face/file1415.jpg,./mouths/smile/mouth1415.jpg,1
1416,./tag_face/file1416.jpg,./mouths/smile/mouth1416.jpg,1
1417,./tag_face/file1417.jpg,./mouths/smile/mouth1417.jpg,1
1418,./tag_face/file1418.jpg,./mouths/smile/mouth1418.jpg,1
1419,./tag_face/file1419.jpg,./mouths/smile/mouth1419.jpg,1
1420,./tag_face/file1420.jpg,./mouths/smile/mouth1420.jpg,1
1421,./tag_face/file1421.jpg,./mouths/smile/mouth1421.jpg,1
1423,./tag_face/file1423.jpg,./mouths/smile/mouth1423.jpg,1
1424,./tag_face/file1424.jpg,./mouths/smile/mouth1424.jpg,1
1425,./tag_face/file1425.jpg,./mouths/smile/mouth1425.jpg,1
1426,./tag_face/file1426.jpg,./mouths/smile/mouth1426.jpg,1
1427,./tag_face/file1427.jpg,./mouths/smile/mouth1427.jpg,1
1428,./tag_face/file1428.jpg,./mouths/smile/mouth1428.jpg,1
1431,./tag_face/file1431.jpg,./mouths/smile/mouth1431.jpg,1
1432,./tag_face/file1432.jpg,./mouths/smile/mouth1432.jpg,1
1433,./tag_face/file1433.jpg,./mouths/smile/mouth1433.jpg,1
1434,./tag_face/file1434.jpg,./mouths/smile/mouth1434.jpg,1
